SpecialDay,Month,TrafficType,VisitorType,Weekend,Revenue,Administrative_Duration_log,Informational_Duration_log,ProductRelated_log,ProductRelated_Duration_log,BounceRates_log,ExitRates_log,PageValues_log
0.0,Nov,8,Returning_Visitor,1,0,4.4360116157204175,4.990432586778736,3.5553480614894135,6.996090432476228,-5.283626606138034,-3.3542421857319447,-1.0
0.0,Dec,2,Returning_Visitor,1,0,-1.0,-1.0,2.772588722239781,6.884614586540494,-10.0,-4.382026634673881,-1.0
0.0,Nov,2,Returning_Visitor,0,0,4.375757021660286,3.449987545831587,4.174387269895637,8.596181196317064,-5.843544322031364,-3.96165893715815,-1.0
0.0,Nov,13,Returning_Visitor,1,0,5.5909869805108565,4.430816798843313,3.828641396489095,7.4263506402109405,-4.422848629194137,-3.649658740960655,-1.0
0.0,Dec,2,New_Visitor,0,1,3.417726683613366,-1.0,3.5263605246161616,7.195312343870798,-10.0,-5.105945483900581,2.1695159000530766
0.0,Nov,1,Returning_Visitor,0,0,3.2386784521643803,-1.0,3.7612001156935624,6.818081565335483,-4.295015231017586,-3.6588164294992978,-1.0
0.0,Dec,3,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,1,Returning_Visitor,0,0,-1.0,-1.0,2.4849066497880004,5.856503561673865,-10.0,-4.7874917827820465,-1.0
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,4.653960350157523,-10.0,-2.995732273553991,-1.0
0.0,Dec,1,Returning_Visitor,0,1,-1.0,-1.0,2.833213344056216,5.752837153997141,-10.0,-4.219507729176107,-1.0
0.0,Nov,2,Returning_Visitor,1,1,-1.0,-1.0,4.174387269895637,8.261790352103878,-4.2409480637823975,-3.916361402678918,-1.0
0.0,Nov,2,Returning_Visitor,0,0,5.867883485336628,-1.0,3.1780538303479458,6.368330114900729,-10.0,-4.867534410455583,-1.0
0.0,Nov,3,Returning_Visitor,0,0,-1.0,-1.0,1.9459101490553132,5.0466457316192885,-3.0445224297234232,-2.456735769487971,-1.0
0.0,Dec,3,Returning_Visitor,0,0,-1.0,-1.0,4.007333185232471,7.930425435889615,-3.9506378541543508,-3.095050480779951,2.2123683632912523
0.0,Dec,10,Returning_Visitor,0,0,-1.0,-1.0,3.1780538303479458,6.417072638473553,-4.0943445422221005,-3.6348122286331344,-1.0
0.0,Dec,1,Returning_Visitor,1,0,5.586780383982889,-1.0,3.4657359027997265,7.6461148023636305,-4.553876871600541,-3.637586177726386,3.1598743937147296
0.0,Dec,6,Returning_Visitor,1,0,-1.0,-1.0,0.6931471805599453,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,2,Returning_Visitor,0,0,3.8815637979434374,3.4657359027997265,3.8066624897703196,7.756332082886594,-3.871201026907891,-3.2381577572495095,-1.0
0.0,Nov,13,Returning_Visitor,0,0,-1.0,-1.0,3.8066624897703196,6.616122555776247,-4.029806028584529,-3.464255527096748,-1.0
0.0,Nov,10,Returning_Visitor,0,0,5.327839392385182,4.174387269895637,3.9512437185814275,6.994286381575147,-5.039140792756832,-3.2400590126996818,1.7119764827268327
0.0,Dec,1,Returning_Visitor,0,0,-1.0,-1.0,3.784189633918261,7.588741311632864,-10.0,-3.437565030277475,-1.0
0.0,Nov,10,Returning_Visitor,0,1,5.417210896488447,-1.0,4.859812404361672,8.121789679555176,-6.55108063504345,-3.9923208414774924,0.034690988654962014
0.0,Nov,11,Returning_Visitor,1,0,-1.0,-1.0,3.1354942159291497,6.4725670693555415,-5.4380793289231955,-3.80666249977032,-1.0
0.0,Dec,2,Returning_Visitor,0,0,4.584967478670572,-1.0,1.791759469228055,4.0943445622221,-2.995732273553991,-2.946942109384559,-1.0
0.0,Dec,1,Returning_Visitor,1,0,-1.0,-1.0,2.5649493574615367,4.931171122982611,-3.7689221651208062,-3.568251473598049,-1.0
0.0,Nov,3,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,5.697093486505405,-3.2188758248682006,-2.995732273553991,-1.0
0.0,Dec,3,Returning_Visitor,0,0,-1.0,7.455298485683291,2.9444389791664403,7.245001025653017,-3.912023005428146,-2.995732273553991,-1.0
0.0,Nov,11,New_Visitor,1,0,-1.0,-1.0,3.295836866004329,5.975814950723174,-10.0,-3.435977073962894,-1.0
0.0,Nov,11,Returning_Visitor,1,1,-1.0,-1.0,1.9459101490553132,7.815207062189088,-3.555348046489414,-2.8622008834294683,-1.0
0.0,Nov,2,New_Visitor,0,0,3.5115454388310208,-1.0,3.6109179126442243,7.44009774640612,-10.0,-4.705253649808232,-1.0
0.0,Nov,7,Returning_Visitor,0,1,-1.0,-1.0,4.143134726391533,7.245304599625756,-10.0,-5.736572437479202,4.488129151905441
0.0,Dec,13,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,2,Returning_Visitor,0,0,4.050479748575162,4.007333185232471,2.3978952727983707,5.639865982240868,-5.480638843341994,-2.9351076517375563,-1.0
0.0,Nov,11,Returning_Visitor,1,1,-1.0,-1.0,3.5263605246161616,7.3077219651020515,-6.20455777256869,-3.6971782742619648,-1.0
0.0,Nov,2,Returning_Visitor,1,0,-1.0,-1.0,4.51085950651685,7.628569658781668,-4.722953209144475,-3.732327518739935,-1.0
0.0,Nov,11,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,4.143134726391533,-10.0,-3.4011973916621554,-1.0
0.0,Dec,1,Returning_Visitor,0,0,3.590439381300684,2.302585092994046,3.5553480614894135,7.654404859857346,-3.967592852297243,-3.604875605206334,3.1726436131471214
0.0,Dec,2,Returning_Visitor,0,0,4.1470951276076295,-1.0,1.9459101490553132,6.132855596549932,-3.80666249977032,-3.295836867004329,-1.0
0.0,Nov,2,Returning_Visitor,0,0,4.635537722281125,3.6699514442284173,3.6635616461296463,7.249179519880248,-4.177877704380861,-3.22988050485212,1.7239057283282837
0.0,Nov,2,Returning_Visitor,0,0,1.3862943611198906,5.084505142662711,4.1588830833596715,8.231397275585502,-4.401829258770062,-3.816267288526579,2.938293932773446
0.0,Nov,2,Returning_Visitor,1,1,3.6176519448255684,1.6094379124341003,3.912023005428146,7.16627240886197,-7.021084124289153,-4.160789667737124,-1.0
0.0,Nov,2,Returning_Visitor,0,0,-1.0,-1.0,4.23410650459726,6.909857235323275,-10.0,-4.3320868839133455,-1.0
0.0,Nov,13,Returning_Visitor,0,0,4.570837506907586,-1.0,3.295836866004329,7.541006478452506,-10.0,-3.9608131720975783,-1.0
0.0,Dec,2,New_Visitor,1,0,4.553876891600541,-1.0,2.302585092994046,6.09807428216624,-4.0943445422221005,-3.4011973916621554,-1.0
0.0,Nov,2,Returning_Visitor,0,1,-1.0,-1.0,4.23410650459726,7.71587113281552,-10.0,-5.8141304068250745,4.584887951018536
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,2.8903717578961645,5.25227342804663,-10.0,-3.4011973916621554,-1.0
0.0,Nov,13,New_Visitor,1,0,-1.0,-1.0,2.5649493574615367,5.264588213976293,-4.174387294895637,-3.7689221651208062,-1.0
0.0,Dec,2,Returning_Visitor,0,0,-1.0,-1.0,4.1588830833596715,7.432944298916283,-4.248495262049359,-3.6801437616254677,-1.0
0.0,Nov,2,Returning_Visitor,1,1,3.871201010907891,4.069026754237811,3.5553480614894135,7.437206366871292,-5.164785923923516,-5.164785923923516,4.538281644487766
0.0,Nov,8,Returning_Visitor,0,1,1.9459101490553132,4.641984159110808,4.59511985013459,8.165374915606233,-4.93512780886084,-3.891149089421586,-1.0
0.0,Dec,1,Returning_Visitor,1,0,4.388257184424518,-1.0,3.295836866004329,6.158037746933798,-10.0,-4.174387294895637,-1.0
0.0,Dec,1,Returning_Visitor,0,0,4.663439094112067,-1.0,4.709530201312334,9.069350759617521,-5.922471835621043,-3.9315578235883937,1.3072879599202654
0.0,Dec,2,Returning_Visitor,0,0,3.3843902633457743,-1.0,3.58351893845611,7.410586532554119,-5.192956770890214,-3.779263523149773,4.22318355624413
0.0,Nov,13,Returning_Visitor,1,1,3.2155369237364653,-1.0,4.584967478670572,8.177835796806571,-4.8081110674847825,-3.9971808104351196,4.359241461348412
0.0,Nov,2,Returning_Visitor,0,0,3.1035896695101552,-1.0,1.791759469228055,3.6082868268039765,-10.0,-2.445685932788565,-1.0
0.0,Dec,2,Returning_Visitor,0,0,6.258146400436675,-1.0,3.970291913552122,7.549113428086688,-5.310739806546597,-4.867313954766543,2.650943001480203
0.0,Nov,2,Returning_Visitor,0,1,-1.0,-1.0,1.3862943611198906,3.834061463958434,-10.0,-2.3025850929940455,-1.0
0.0,Nov,2,Returning_Visitor,0,1,5.4116460518550396,3.7376696182833684,4.882801922586371,8.53675166734127,-4.54383024360384,-4.202231132337412,0.7925414513720791
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,10,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,4.505349850705881,-2.3025850929940455,-1.791759467228055,-1.0
0.0,Nov,1,Returning_Visitor,1,1,4.882801922586371,2.1400661634962708,5.117993812416755,8.533112529869335,-8.34284080427196,-5.342136347549181,4.171486621078471
0.0,Nov,2,Returning_Visitor,1,0,5.083575918497971,-1.0,2.8903717578961645,5.529032183358565,-10.0,-3.5012808454822957,-1.0
0.0,Nov,2,New_Visitor,0,0,2.4849066497880004,-1.0,3.091042453358316,6.746705857463722,-5.4380793289231955,-3.897634271547475,-1.0
0.0,Nov,3,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,20,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,2,New_Visitor,0,0,1.0986122886681098,-1.0,2.5649493574615367,6.297109319933935,-10.0,-4.7874917827820465,-1.0
0.0,Dec,8,New_Visitor,0,0,-1.0,-1.0,1.791759469228055,5.22305488204749,-4.0943445422221005,-2.995732273553991,-1.0
0.0,Dec,10,Returning_Visitor,0,0,2.9356283493072945,-1.0,0.6931471805599453,3.171085160891992,-10.0,-2.995732273553991,-1.0
0.0,Nov,13,Returning_Visitor,0,0,-1.0,-1.0,4.110873864173311,7.583169771662383,-3.8485096189365895,-3.192585124047661,-1.0
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,2,Returning_Visitor,1,1,5.682145308381952,3.258096538021482,5.081404364984463,8.148338318665612,-5.092873372333228,-3.967327861697203,2.771840567441762
0.0,Nov,2,Returning_Visitor,0,1,4.484178884383363,-1.0,4.736198448394496,8.005367744660445,-10.0,-5.117673549706332,3.483307411260093
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,3.6635616461296463,8.299534570332597,-10.0,-3.3758795791778655,-1.0
0.0,Dec,1,Returning_Visitor,1,0,-1.0,-1.0,0.0,3.7256934272366524,-2.014903023042265,-1.8971199848858813,-1.0
0.0,Dec,1,Returning_Visitor,0,0,7.066466970136958,-1.0,2.9444389791664403,7.341348825100923,-4.653960300157524,-3.1498829500479157,-1.0
0.0,Dec,3,Returning_Visitor,0,0,5.851603641598634,-1.0,4.51085950651685,7.79735079190769,-6.20455777256869,-3.962160862327599,2.3531848693035173
0.0,Nov,2,Returning_Visitor,1,1,5.646771108827693,6.380122536899765,4.700480365792417,8.60191761510388,-5.219625047161562,-3.5260013691202188,2.2293703197732104
0.0,Nov,2,Returning_Visitor,0,1,-1.0,-1.0,4.127134385045092,8.101533797700364,-10.0,-4.652322382359505,1.6425050387404099
0.0,Dec,2,Returning_Visitor,1,0,-1.0,-1.0,2.772588722239781,6.786434743745581,-10.0,-3.6888794541139363,-1.0
0.0,Nov,20,Returning_Visitor,0,0,-1.0,-1.0,2.772588722239781,5.391579997007726,-10.0,-4.227875977703766,-1.0
0.0,Dec,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,6.392963466946267,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,3.8607297110405954,-2.3025850929940455,-1.791759467228055,-1.0
0.0,Dec,2,Returning_Visitor,1,0,4.734735390049909,-1.0,1.0986122886681098,3.164067588514051,-10.0,-2.8779492378976075,-1.0
0.0,Dec,1,Returning_Visitor,0,0,5.493747079431811,-1.0,3.5263605246161616,6.392963466946267,-10.0,-4.121743549743549,-1.0
0.0,Nov,2,Returning_Visitor,1,0,4.9820357536093365,6.012491914300058,4.9344739331306915,8.789792218787978,-5.661457737818985,-4.164916286584415,4.210601936426469
0.0,Nov,8,New_Visitor,0,0,4.624972813284271,-1.0,2.3978952727983707,6.2176036074019905,-10.0,-4.941642442609305,-1.0
0.0,Dec,8,New_Visitor,0,0,-1.0,-1.0,2.4849066497880004,6.646715137476777,-10.0,-3.4011973916621554,-1.0
0.0,Nov,2,Returning_Visitor,1,0,4.224397690421518,-1.0,3.6375861597263857,7.222593825004918,-10.0,-5.416100502204425,-1.0
0.0,Nov,2,Returning_Visitor,0,0,6.611479610597328,6.812620083867098,5.820082930352362,9.37882530010981,-5.253654374113888,-4.152856734332361,-1.0
0.0,Dec,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,2,Returning_Visitor,0,0,5.388310404922418,-1.0,3.4965075614664802,6.820516603398502,-10.0,-4.31748813853631,-1.0
0.0,Nov,13,Returning_Visitor,1,0,-1.0,-1.0,1.3862943611198906,4.886582645426277,-1.742969305058623,-1.696449291241912,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.4011973816621555,-1.0,1.0986122886681098,2.6390573296152584,-10.0,-3.555348046489414,-1.0
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,2,Returning_Visitor,0,0,5.137267945029622,-1.0,4.007333185232471,8.025204314581845,-4.451019477589405,-3.9772074951585115,-1.0
0.0,Dec,3,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,6.092440464447984,-10.0,-2.3025850929940455,-1.0
0.0,Nov,3,Returning_Visitor,1,1,5.02102557238278,-1.0,3.9889840465642745,7.802268419569983,-5.364807016566874,-4.665994227687349,0.6642632821395724
0.0,Dec,3,New_Visitor,0,0,5.474299426544862,-1.0,2.5649493574615367,5.595578413656333,-10.0,-4.605170185988091,-1.0
0.0,Dec,2,New_Visitor,0,0,4.705015520957808,3.871201010907891,1.6094379124341003,5.049856007249537,-10.0,-3.555348046489414,-1.0
0.0,Dec,2,Returning_Visitor,0,0,3.5409593240373143,-1.0,3.1780538303479458,6.708267217266273,-10.0,-6.536691847591336,-1.0
0.0,Dec,2,Returning_Visitor,0,0,-1.0,-1.0,3.1354942159291497,7.268856246710834,-10.0,-3.4753053522774158,-1.0
0.0,Dec,3,New_Visitor,0,0,4.804021044733257,-1.0,2.0794415416798357,5.177561165412237,-10.0,-3.6888794541139363,-1.0
0.0,Nov,2,Returning_Visitor,0,1,-1.0,-1.0,4.394449154672439,7.5760157755335715,-5.310739806546597,-3.697974165913507,-1.0
0.0,Nov,10,Returning_Visitor,1,0,-1.0,-1.0,1.0986122886681098,4.760034896549007,-10.0,-2.70805019610221,-1.0
0.0,Nov,10,Returning_Visitor,1,0,4.323028293956125,4.653960350157523,3.044522437723423,6.62348958632011,-4.174387294895637,-3.7970930581827407,1.9562041222711077
0.0,Nov,13,Returning_Visitor,1,0,6.601230118728877,2.1972245773362196,4.59511985013459,7.683195164380193,-4.117739973042613,-3.523094475964334,1.5030958245251482
0.0,Nov,2,Returning_Visitor,1,1,6.139345613921645,5.821565510312585,5.056245805348308,8.719928543933653,-4.93390150100123,-3.921246713335719,-1.0
0.0,Dec,2,Returning_Visitor,0,0,-1.0,1.7047480922384253,4.948759890378168,8.368872981318276,-6.565264760035383,-4.276511322997577,-1.0
0.0,Nov,3,Returning_Visitor,1,0,3.7376696182833684,-1.0,3.1354942159291497,6.21964538993946,-4.941642442609305,-3.8430301539411946,-1.0
0.0,Nov,2,Returning_Visitor,0,1,5.144583266605995,5.184588601219693,3.258096538021482,7.356253268917075,-5.135798427050262,-4.037186138382152,2.0851462055991146
0.0,Nov,1,Returning_Visitor,0,1,4.406719247264253,4.923623917106626,4.770684624465665,7.861378724783224,-6.3885615655456425,-4.392350543298536,3.657087820684109
0.0,Nov,10,Returning_Visitor,0,0,3.7256934272366524,-1.0,3.091042453358316,7.03891511168016,-5.192956770890214,-3.22351619977354,1.6109675519388573
0.0,Dec,1,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,1,Returning_Visitor,0,0,6.191263650798901,-1.0,4.02535169073515,8.109987839762264,-5.0238805768462775,-3.8139780231528824,-1.0
0.0,Nov,2,Returning_Visitor,0,0,-1.0,-1.0,2.833213344056216,6.4990348781533,-10.0,-4.442651246490317,-1.0
0.0,Nov,1,Returning_Visitor,0,0,4.94787297235994,-1.0,4.553876891600541,7.872906654065828,-5.809142990314028,-3.6090463930300953,1.0351538506973244
0.0,Nov,2,Returning_Visitor,1,1,-1.0,6.185865629487927,4.48863636973214,8.228928091970579,-4.295015231017586,-3.499547891589731,-1.0
0.0,Nov,2,Returning_Visitor,0,0,2.0794415416798357,4.119037174812473,3.4339872044851463,7.026648808922547,-10.0,-3.7196511227806903,-1.0
0.0,Nov,6,Returning_Visitor,0,0,3.6041382256588457,2.1972245773362196,2.995732273553991,5.975292820023425,-4.7874917827820465,-3.385148762433491,-1.0
0.0,Nov,3,Returning_Visitor,1,1,3.131136910560194,-1.0,4.976733742420574,8.693284113221011,-5.857933104483461,-4.3225986249828425,-0.24810577765335176
0.0,Nov,8,New_Visitor,1,1,4.600157644164547,-1.0,1.0986122886681098,3.056356895370426,-10.0,-2.995732273553991,-1.0
0.0,Dec,2,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,4.801969761962699,-10.0,-2.995732273553991,-1.0
0.0,Nov,2,Returning_Visitor,0,1,4.182050142641207,-1.0,2.3978952727983707,5.572154032177765,-10.0,-4.0943445422221005,3.8353160927986334
0.0,Dec,1,Returning_Visitor,1,1,4.356708826689592,-1.0,3.091042453358316,5.783825182329737,-10.0,-4.927253659157205,2.9498713382017745
0.0,Nov,13,Returning_Visitor,1,0,-1.0,-1.0,1.6094379124341003,5.18645427321625,-10.0,-3.2188758248682006,-1.0
0.0,Dec,3,Returning_Visitor,0,0,-1.0,-1.0,2.1972245773362196,5.109474592562508,-4.905274833438431,-2.8134107167600364,-1.0
0.0,Dec,2,New_Visitor,0,0,4.151039905898646,-1.0,1.9459101490553132,4.075841090657541,-10.0,-3.6888794541139363,-1.0
0.0,Nov,2,Returning_Visitor,1,0,-1.0,6.10367653771491,3.295836866004329,7.231106090713372,-4.976733702420575,-3.367295818986474,-1.0
0.0,Nov,2,Returning_Visitor,1,1,6.012267490832581,3.8607297110405954,3.9889840465642745,7.344381318182732,-10.0,-4.055123868299589,-1.0
0.0,Nov,2,New_Visitor,1,0,-1.0,-1.0,2.9444389791664403,6.143398485993808,-10.0,-3.637586177726386,-1.0
0.0,Nov,6,Returning_Visitor,0,0,-1.0,-1.0,2.302585092994046,5.794536837924666,-10.0,-3.1780538223479455,-1.0
0.0,Nov,1,Returning_Visitor,1,0,4.255612709818223,-1.0,3.784189633918261,6.602834720205121,-5.18831653383371,-3.7663169815516344,-1.0
0.0,Dec,6,Returning_Visitor,0,0,-1.0,-1.0,1.6094379124341003,4.0163830207523885,-10.0,-3.2188758248682006,-1.0
0.0,Nov,10,Returning_Visitor,0,0,-1.0,-1.0,2.3978952727983707,4.976733742420574,-4.007333195232471,-3.3141860146725257,-1.0
0.0,Nov,13,Returning_Visitor,0,0,-1.0,6.171526608789343,1.6094379124341003,5.318119993844216,-2.8622008834294683,-2.262579755047013,-1.0
0.0,Nov,2,Returning_Visitor,0,1,2.833213344056216,-1.0,2.833213344056216,7.20086012135366,-3.056356885370426,-2.6370984714312957,-1.0
0.0,Nov,2,Returning_Visitor,1,0,-1.0,-1.0,3.9318256327243257,6.610642634812337,-5.54126345015843,-4.412798303340636,-1.0
0.0,Dec,10,Returning_Visitor,0,0,-1.0,-1.0,2.833213344056216,7.690268433873745,-3.9765615265657175,-3.720320999604775,-1.0
0.0,Dec,20,Returning_Visitor,0,0,3.079613757534693,-1.0,1.791759469228055,4.433788569232471,-3.4011973916621554,-3.1135153192103746,-1.0
0.0,Nov,2,Returning_Visitor,0,1,-1.0,-1.0,4.1588830833596715,8.410122572364767,-5.34710748071747,-3.785127349436066,-1.0
0.0,Nov,1,Returning_Visitor,0,0,3.9080149840306073,-1.0,3.713572066704308,6.753749033207112,-4.406719243264253,-3.7183453406722764,1.7665554029800568
0.0,Nov,13,Returning_Visitor,0,1,4.31748811353631,-1.0,2.9444389791664403,7.48063978963215,-4.442651246490317,-3.4935706972770415,3.3363514298059367
0.0,Nov,2,Returning_Visitor,1,0,3.8317421741054236,-1.0,3.9318256327243257,7.205360625732942,-4.943943888952423,-3.5159507389324913,-1.0
0.0,Nov,20,Returning_Visitor,0,0,-1.0,-1.0,0.0,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Nov,8,New_Visitor,0,0,-1.0,-1.0,3.4011973816621555,6.691876938617975,-10.0,-5.703782574656206,-1.0
0.0,Dec,6,Returning_Visitor,0,1,7.4196802981914285,3.5553480614894135,2.8903717578961645,7.2247351972992115,-10.0,-4.051784967803305,3.7292115552160037
0.0,Dec,3,Returning_Visitor,0,0,-1.0,2.691243082785829,3.4011973816621555,7.80182766820391,-3.4011973916621554,-3.6160421260294386,-1.0
0.0,Nov,2,Returning_Visitor,0,0,6.056081190193955,5.298317366548036,4.276666119016055,8.328531683376521,-6.633318793280441,-3.705092050888193,-1.0
0.0,Nov,2,New_Visitor,0,0,-1.0,-1.0,3.1354942159291497,5.8533034060040015,-4.74493214836325,-5.4380793289231955,-1.0
0.0,Dec,1,Returning_Visitor,0,0,-1.0,-1.0,2.70805020110221,5.785362461648624,-3.912023005428146,-2.835883566930277,-1.0
0.0,Nov,10,Returning_Visitor,1,0,-1.0,-1.0,4.1588830833596715,7.555701445784485,-4.382026634673881,-3.621624849871822,-1.0
0.0,Nov,3,Returning_Visitor,0,0,5.963043638971812,6.850920342229599,2.833213344056216,7.289212262634468,-3.9608131720975783,-3.3546773637545355,-1.0
0.0,Nov,2,Returning_Visitor,0,0,3.7013019741124933,1.3862943611198906,2.9444389791664403,6.158125926537926,-10.0,-5.298317366548036,-1.0
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,3.6375861597263857,7.373740428065802,-10.0,-4.553876871600541,-1.0
0.0,Nov,2,New_Visitor,1,0,4.4744918623459755,-1.0,1.791759469228055,4.905891871700915,-10.0,-4.7004803757924165,-1.0
0.0,Nov,2,Returning_Visitor,0,0,-1.0,-1.0,4.343805421853684,8.378079922436992,-4.364008107742632,-3.736284234370973,2.666218558864748
0.0,Nov,8,New_Visitor,1,1,4.02535169073515,-1.0,3.4965075614664802,7.243620188360347,-10.0,-4.483809291840967,2.5217835695239144
0.0,Nov,2,Returning_Visitor,0,0,1.252762968495368,-1.0,3.8918202981106265,6.49757071845734,-10.0,-5.236441950829949,-1.0
0.0,Dec,2,Returning_Visitor,0,0,4.9883896851489355,5.272999558563747,3.7376696182833684,7.448722059854176,-6.234410885718384,-3.507180557799456,-1.0
0.0,Nov,2,Returning_Visitor,1,0,-1.0,-1.0,3.5263605246161616,6.607065158058455,-10.0,-4.264970049485423,-1.0
0.0,Dec,8,New_Visitor,0,0,-1.0,-1.0,1.9459101490553132,4.653960350157523,-10.0,-3.4011973916621554,-1.0
0.0,Dec,10,Returning_Visitor,1,0,5.156417724445074,4.698205051955281,3.6375861597263857,7.52799995736354,-5.393627446352366,-4.7004803757924165,-1.0
0.0,Dec,2,Returning_Visitor,0,0,-1.0,-1.0,3.367295829986474,6.774169463162414,-5.38219888302874,-3.115240937250383,-1.0
0.0,Dec,2,Returning_Visitor,0,0,5.5775261419212585,-1.0,3.091042453358316,7.150773944377061,-10.0,-4.304109976211397,4.185799635643617
0.0,Dec,2,Returning_Visitor,0,0,4.574710978503383,-1.0,3.970291913552122,8.123483184780575,-5.579729800986223,-5.985195041594392,-1.0
0.0,Dec,10,Returning_Visitor,1,0,5.247024072160486,-1.0,3.970291913552122,7.191901277386647,-4.025351682735149,-3.805917082655245,-1.0
0.0,Nov,13,Returning_Visitor,0,1,5.167449091532967,1.9459101490553132,4.406719247264253,7.774173761463758,-5.444745971819847,-4.074291554509008,2.6372734752069253
0.0,Dec,13,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,4.212127597878484,-10.0,-2.3025850929940455,-1.0
0.0,Nov,2,New_Visitor,0,0,5.623114571588746,-1.0,2.4849066497880004,5.835176167360843,-10.0,-4.941642442609305,-1.0
0.0,Nov,2,New_Visitor,1,1,-1.0,-1.0,3.295836866004329,6.917086606411021,-4.905274833438431,-3.200526679836368,-1.0
0.0,Dec,2,New_Visitor,1,0,-1.0,3.960813169597578,2.8903717578961645,6.218600119691729,-10.0,-4.605170185988091,-1.0
0.0,Nov,2,Returning_Visitor,1,0,-1.0,-1.0,1.791759469228055,6.272877006546167,-4.0943445422221005,-3.1780538223479455,-1.0
0.0,Dec,2,Returning_Visitor,0,0,4.983606621708336,3.9560398908449206,0.0,-1.0,-10.0,-3.2188758248682006,-1.0
0.0,Nov,2,New_Visitor,1,0,-1.0,-1.0,1.9459101490553132,5.830415125589567,-10.0,-3.555348046489414,-1.0
0.0,Dec,2,New_Visitor,1,0,7.57353126274595,-1.0,3.4339872044851463,6.594413459749778,-10.0,-5.135798427050262,-1.0
0.0,Nov,3,Returning_Visitor,0,0,-1.0,-1.0,3.2188758248682006,6.8547161004780985,-10.0,-4.710530701645918,-1.0
0.0,Nov,2,Returning_Visitor,0,1,4.31748811353631,3.5409593240373143,4.605170185988092,8.397593173321582,-10.0,-4.940542927275888,-1.0
0.0,Dec,11,Returning_Visitor,0,0,2.1972245773362196,-1.0,2.302585092994046,5.391352232515226,-10.0,-3.6018680871243065,-1.0
0.0,Nov,2,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,4.038655656361512,-2.3025850929940455,-2.0794415416798357,-1.0
0.0,Nov,3,Returning_Visitor,0,1,3.7013019741124933,-1.0,2.995732273553991,6.392963466946267,-10.0,-3.912023005428146,3.644579524050055
0.0,Dec,10,Returning_Visitor,0,0,-1.0,-1.0,1.3862943611198906,4.283586561860629,-10.0,-2.995732273553991,-1.0
0.0,Nov,2,Returning_Visitor,0,0,4.1679563795137335,-1.0,3.58351893845611,7.195999693040235,-10.0,-5.220355900078328,-1.0
0.0,Nov,11,Returning_Visitor,0,1,5.0238805208462765,-1.0,2.833213344056216,6.110912862083427,-3.555348046489414,-2.9492122651918256,2.6466994519274363
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,1.0986122886681098,7.576865881713841,-2.70805019610221,-2.1019143993500764,-1.0
0.0,Nov,2,New_Visitor,1,0,-1.0,-1.0,1.0986122886681098,4.799914262780603,-10.0,-4.905274833438431,-1.0
0.0,Nov,1,Returning_Visitor,0,0,-1.0,-1.0,0.6931471805599453,-1.0,-1.6094379124341003,-1.6094379124341003,-1.0
0.0,Dec,13,Returning_Visitor,0,0,5.768320995793772,-1.0,3.58351893845611,6.654367273797268,-10.0,-4.207673273129104,-1.0
